datetime,symbol,open,high,low,close,volume
2023-08-31 12:25:00,NSE:ULTRACEMCO,8314.6,8314.6,8306.3,8314.0,1685.0
2023-08-31 12:30:00,NSE:ULTRACEMCO,8312.0,8313.0,8300.45,8306.95,2275.0
2023-08-31 12:35:00,NSE:ULTRACEMCO,8306.95,8314.1,8303.8,8309.8,3409.0
2023-08-31 12:40:00,NSE:ULTRACEMCO,8309.95,8320.0,8309.6,8320.0,10227.0
2023-08-31 12:45:00,NSE:ULTRACEMCO,8320.0,8320.0,8304.55,8310.0,1877.0
2023-08-31 12:50:00,NSE:ULTRACEMCO,8309.9,8315.0,8300.0,8303.15,2687.0
2023-08-31 12:55:00,NSE:ULTRACEMCO,8303.9,8311.35,8300.0,8300.0,2110.0
2023-08-31 13:00:00,NSE:ULTRACEMCO,8301.6,8301.6,8290.1,8292.95,2194.0
2023-08-31 13:05:00,NSE:ULTRACEMCO,8293.0,8296.2,8285.55,8288.8,2544.0
2023-08-31 13:10:00,NSE:ULTRACEMCO,8288.8,8291.0,8275.0,8282.25,2226.0
2023-08-31 13:15:00,NSE:ULTRACEMCO,8278.5,8284.9,8261.0,8263.4,4714.0
2023-08-31 13:20:00,NSE:ULTRACEMCO,8263.4,8265.0,8254.0,8265.0,3862.0
2023-08-31 13:25:00,NSE:ULTRACEMCO,8265.0,8267.5,8258.05,8266.7,2399.0
2023-08-31 13:30:00,NSE:ULTRACEMCO,8266.7,8266.7,8260.05,8260.05,2819.0
2023-08-31 13:35:00,NSE:ULTRACEMCO,8260.35,8266.0,8258.55,8265.0,2583.0
2023-08-31 13:40:00,NSE:ULTRACEMCO,8265.0,8285.3,8264.85,8282.0,4940.0
2023-08-31 13:45:00,NSE:ULTRACEMCO,8282.0,8282.0,8271.15,8272.95,1955.0
2023-08-31 13:50:00,NSE:ULTRACEMCO,8272.95,8274.0,8270.0,8272.15,8686.0
2023-08-31 13:55:00,NSE:ULTRACEMCO,8272.2,8272.9,8264.0,8266.25,2840.0
2023-08-31 14:00:00,NSE:ULTRACEMCO,8267.1,8270.0,8260.05,8267.0,4710.0
2023-08-31 14:05:00,NSE:ULTRACEMCO,8267.0,8267.0,8261.2,8262.0,2675.0
2023-08-31 14:10:00,NSE:ULTRACEMCO,8265.05,8267.0,8262.0,8266.95,1359.0
