datetime,symbol,open,high,low,close,volume
2023-08-31 12:30:00,NSE:BHARTIARTL,857.75,857.85,857.5,857.8,52311.0
2023-08-31 12:35:00,NSE:BHARTIARTL,857.75,857.85,857.3,857.5,122109.0
2023-08-31 12:40:00,NSE:BHARTIARTL,857.5,859.3,857.3,859.15,276846.0
2023-08-31 12:45:00,NSE:BHARTIARTL,859.3,859.3,858.0,858.1,112085.0
2023-08-31 12:50:00,NSE:BHARTIARTL,858.15,858.4,858.0,858.3,104915.0
2023-08-31 12:55:00,NSE:BHARTIARTL,858.3,858.45,858.0,858.15,65900.0
2023-08-31 13:00:00,NSE:BHARTIARTL,858.15,858.25,857.4,857.8,113263.0
2023-08-31 13:05:00,NSE:BHARTIARTL,857.65,857.95,857.45,857.8,82005.0
2023-08-31 13:10:00,NSE:BHARTIARTL,857.75,857.95,857.4,857.85,85643.0
2023-08-31 13:15:00,NSE:BHARTIARTL,857.75,857.9,857.4,857.75,175081.0
2023-08-31 13:20:00,NSE:BHARTIARTL,857.7,858.05,857.5,857.85,133529.0
2023-08-31 13:25:00,NSE:BHARTIARTL,857.85,858.05,857.75,858.0,61429.0
2023-08-31 13:30:00,NSE:BHARTIARTL,857.95,858.5,857.85,858.45,79703.0
2023-08-31 13:35:00,NSE:BHARTIARTL,858.4,858.5,857.75,857.9,51050.0
2023-08-31 13:40:00,NSE:BHARTIARTL,857.9,858.2,857.75,858.05,145552.0
2023-08-31 13:45:00,NSE:BHARTIARTL,858.0,858.05,856.35,856.55,118900.0
2023-08-31 13:50:00,NSE:BHARTIARTL,856.5,856.55,856.0,856.1,174014.0
2023-08-31 13:55:00,NSE:BHARTIARTL,856.0,857.05,856.0,856.5,271549.0
2023-08-31 14:00:00,NSE:BHARTIARTL,856.5,856.65,856.4,856.65,126602.0
2023-08-31 14:05:00,NSE:BHARTIARTL,856.6,857.5,856.45,857.15,195495.0
2023-08-31 14:10:00,NSE:BHARTIARTL,857.15,857.6,857.15,857.55,192927.0
2023-08-31 14:15:00,NSE:BHARTIARTL,857.55,857.6,857.25,857.5,242289.0
2023-08-31 14:20:00,NSE:BHARTIARTL,857.25,857.7,857.05,857.05,609224.0
2023-08-31 14:25:00,NSE:BHARTIARTL,857.5,857.7,856.0,856.0,256361.0
2023-08-31 14:30:00,NSE:BHARTIARTL,856.0,856.1,856.0,856.1,237295.0
2023-08-31 14:35:00,NSE:BHARTIARTL,856.1,856.35,856.0,856.05,220295.0
2023-08-31 14:40:00,NSE:BHARTIARTL,856.05,856.7,856.0,856.65,232201.0
2023-08-31 14:45:00,NSE:BHARTIARTL,856.65,857.5,856.3,856.55,150906.0
2023-08-31 14:50:00,NSE:BHARTIARTL,856.55,856.6,855.8,855.8,122537.0
2023-08-31 14:55:00,NSE:BHARTIARTL,855.8,856.05,855.0,855.25,125146.0
2023-08-31 15:00:00,NSE:BHARTIARTL,855.3,856.7,855.25,856.05,662747.0
2023-08-31 15:05:00,NSE:BHARTIARTL,856.05,858.3,856.0,858.3,659485.0
2023-08-31 15:10:00,NSE:BHARTIARTL,858.2,858.95,856.0,856.75,682585.0
2023-08-31 15:15:00,NSE:BHARTIARTL,856.85,857.5,855.95,856.05,915215.0
2023-08-31 15:20:00,NSE:BHARTIARTL,856.05,856.05,855.95,856.05,814873.0
2023-08-31 15:25:00,NSE:BHARTIARTL,856.0,859.5,855.9,857.05,449701.0
2023-09-01 09:15:00,NSE:BHARTIARTL,855.3,856.25,852.75,855.85,46613.0
2023-09-01 09:20:00,NSE:BHARTIARTL,855.55,857.5,855.4,857.3,40779.0
2023-09-01 09:25:00,NSE:BHARTIARTL,857.3,859.0,857.3,858.25,44793.0
2023-09-01 09:30:00,NSE:BHARTIARTL,858.4,859.9,858.05,859.4,40126.0
2023-09-01 09:35:00,NSE:BHARTIARTL,859.05,859.35,858.85,859.0,12911.0
2023-09-01 09:40:00,NSE:BHARTIARTL,859.0,859.75,857.65,857.65,27880.0
2023-09-01 09:45:00,NSE:BHARTIARTL,857.55,858.2,857.3,857.9,21725.0
2023-09-01 09:50:00,NSE:BHARTIARTL,858.0,859.9,857.9,859.6,27786.0
2023-09-01 09:55:00,NSE:BHARTIARTL,859.15,859.15,857.35,857.75,19992.0
2023-09-01 10:00:00,NSE:BHARTIARTL,857.55,857.55,856.2,856.5,20515.0
2023-09-01 10:05:00,NSE:BHARTIARTL,856.45,856.75,856.0,856.75,21488.0
2023-09-01 10:10:00,NSE:BHARTIARTL,856.75,857.1,856.4,856.75,11302.0
2023-09-01 10:15:00,NSE:BHARTIARTL,856.75,857.45,856.6,857.3,8468.0
2023-09-01 10:20:00,NSE:BHARTIARTL,857.45,858.0,857.1,857.3,33784.0
2023-09-01 10:25:00,NSE:BHARTIARTL,857.35,858.3,857.35,858.3,22033.0
2023-09-01 10:30:00,NSE:BHARTIARTL,858.3,859.2,858.3,859.1,23819.0
2023-09-01 10:35:00,NSE:BHARTIARTL,859.2,859.9,858.7,859.45,34238.0
2023-09-01 10:40:00,NSE:BHARTIARTL,859.45,859.9,859.0,859.5,57113.0
2023-09-01 10:45:00,NSE:BHARTIARTL,859.55,859.55,859.45,859.55,9605.0
2023-09-01 10:50:00,NSE:BHARTIARTL,859.5,859.85,859.5,859.5,13549.0
2023-09-01 10:55:00,NSE:BHARTIARTL,859.6,859.65,859.2,859.5,20243.0
2023-09-01 11:00:00,NSE:BHARTIARTL,859.5,860.45,859.15,859.45,178815.0
2023-09-01 11:05:00,NSE:BHARTIARTL,859.55,859.7,859.15,859.5,21637.0
2023-09-01 11:10:00,NSE:BHARTIARTL,859.55,861.8,859.5,861.65,42867.0
2023-09-01 11:15:00,NSE:BHARTIARTL,861.75,861.85,860.0,860.0,32193.0
2023-09-01 11:20:00,NSE:BHARTIARTL,860.0,861.5,859.8,861.05,27426.0
2023-09-01 11:25:00,NSE:BHARTIARTL,861.0,861.2,861.0,861.15,32722.0
2023-09-01 11:30:00,NSE:BHARTIARTL,861.15,861.45,860.75,861.1,19864.0
2023-09-01 11:35:00,NSE:BHARTIARTL,861.05,861.25,861.0,861.1,8756.0
2023-09-01 11:40:00,NSE:BHARTIARTL,861.15,861.25,860.85,861.0,11727.0
2023-09-01 11:45:00,NSE:BHARTIARTL,861.0,861.25,861.0,861.05,33004.0
2023-09-01 11:50:00,NSE:BHARTIARTL,861.0,861.15,860.0,860.1,116208.0
2023-09-01 11:55:00,NSE:BHARTIARTL,860.0,860.5,860.0,860.15,22995.0
2023-09-01 12:00:00,NSE:BHARTIARTL,860.3,860.45,860.0,860.1,22279.0
2023-09-01 12:05:00,NSE:BHARTIARTL,860.1,860.5,860.0,860.15,41371.0
