datetime,symbol,open,high,low,close,volume
2023-08-31 12:25:00,NSE:NIFTY,19299.75,19305.9,19292.05,19305.5,2923919.0
2023-08-31 12:30:00,NSE:NIFTY,19305.75,19308.4,19301.4,19302.0,2989603.0
2023-08-31 12:35:00,NSE:NIFTY,19303.1,19304.6,19297.9,19300.7,2565585.0
2023-08-31 12:40:00,NSE:NIFTY,19302.5,19311.85,19297.05,19308.95,3275283.0
2023-08-31 12:45:00,NSE:NIFTY,19309.65,19317.95,19302.55,19308.05,3816083.0
2023-08-31 12:50:00,NSE:NIFTY,19307.65,19315.4,19307.65,19314.1,2820996.0
2023-08-31 12:55:00,NSE:NIFTY,19314.15,19316.15,19305.85,19311.25,2342821.0
2023-08-31 13:00:00,NSE:NIFTY,19311.9,19313.5,19302.65,19304.9,2535031.0
2023-08-31 13:05:00,NSE:NIFTY,19303.55,19311.7,19301.75,19310.4,2805039.0
2023-08-31 13:10:00,NSE:NIFTY,19309.15,19310.05,19277.7,19279.4,4218636.0
2023-08-31 13:15:00,NSE:NIFTY,19278.8,19280.6,19272.8,19276.6,4898387.0
2023-08-31 13:20:00,NSE:NIFTY,19276.45,19281.4,19272.05,19281.05,3648133.0
2023-08-31 13:25:00,NSE:NIFTY,19281.65,19288.2,19279.4,19285.5,2922024.0
2023-08-31 13:30:00,NSE:NIFTY,19285.2,19294.95,19285.2,19294.95,1918075.0
2023-08-31 13:35:00,NSE:NIFTY,19295.25,19315.85,19295.25,19308.55,2559379.0
2023-08-31 13:40:00,NSE:NIFTY,19307.95,19320.05,19304.3,19318.9,3984344.0
2023-08-31 13:45:00,NSE:NIFTY,19318.5,19319.85,19306.2,19306.95,2555986.0
2023-08-31 13:50:00,NSE:NIFTY,19305.7,19309.5,19294.35,19297.95,5117090.0
2023-08-31 13:55:00,NSE:NIFTY,19297.6,19301.75,19292.8,19295.1,3311601.0
2023-08-31 14:00:00,NSE:NIFTY,19294.4,19297.5,19288.4,19295.25,3561702.0
2023-08-31 14:05:00,NSE:NIFTY,19295.5,19297.65,19293.15,19296.2,4224450.0
2023-08-31 14:10:00,NSE:NIFTY,19295.7,19296.95,19281.1,19284.1,3953003.0
2023-08-31 14:15:00,NSE:NIFTY,19283.25,19286.25,19277.55,19278.3,4110953.0
2023-08-31 14:20:00,NSE:NIFTY,19279.65,19285.2,19273.65,19280.4,4729814.0
2023-08-31 14:25:00,NSE:NIFTY,19278.1,19283.75,19270.65,19271.2,4540459.0
2023-08-31 14:30:00,NSE:NIFTY,19270.45,19275.75,19259.3,19268.0,5592350.0
2023-08-31 14:35:00,NSE:NIFTY,19269.4,19272.8,19264.75,19268.05,6132433.0
2023-08-31 14:40:00,NSE:NIFTY,19267.75,19269.65,19260.15,19263.85,7168110.0
2023-08-31 14:45:00,NSE:NIFTY,19263.5,19273.25,19253.85,19256.85,5395069.0
2023-08-31 14:50:00,NSE:NIFTY,19256.75,19264.1,19253.8,19256.3,4896427.0
2023-08-31 14:55:00,NSE:NIFTY,19256.45,19271.25,19255.4,19270.9,10507732.0
2023-08-31 15:00:00,NSE:NIFTY,19270.5,19285.85,19247.15,19248.3,41954999.0
2023-08-31 15:05:00,NSE:NIFTY,19248.65,19248.8,19233.25,19247.5,39405436.0
2023-08-31 15:10:00,NSE:NIFTY,19247.6,19281.85,19247.6,19280.55,41141353.0
2023-08-31 15:15:00,NSE:NIFTY,19281.0,19282.6,19250.5,19250.9,51829974.0
2023-08-31 15:20:00,NSE:NIFTY,19250.2,19251.35,19223.65,19232.1,46653329.0
2023-08-31 15:25:00,NSE:NIFTY,19232.65,19288.6,19232.65,19279.55,30378263.0
