datetime,symbol,open,high,low,close,volume
2023-08-31 12:30:00,NSE:LT,2681.4,2682.6,2680.0,2680.25,15038.0
2023-08-31 12:35:00,NSE:LT,2680.5,2682.25,2679.0,2679.0,11256.0
2023-08-31 12:40:00,NSE:LT,2680.0,2682.65,2678.35,2681.75,10593.0
2023-08-31 12:45:00,NSE:LT,2681.75,2685.0,2681.25,2683.4,15492.0
2023-08-31 12:50:00,NSE:LT,2683.3,2686.45,2683.15,2685.8,16157.0
2023-08-31 12:55:00,NSE:LT,2685.5,2687.7,2683.8,2684.1,14500.0
2023-08-31 13:00:00,NSE:LT,2684.1,2686.5,2684.1,2685.35,13558.0
2023-08-31 13:05:00,NSE:LT,2685.35,2688.9,2685.35,2687.0,16322.0
2023-08-31 13:10:00,NSE:LT,2687.0,2687.75,2683.25,2684.2,16946.0
2023-08-31 13:15:00,NSE:LT,2684.25,2686.85,2684.25,2684.85,16142.0
2023-08-31 13:20:00,NSE:LT,2684.75,2689.95,2684.7,2688.15,17583.0
2023-08-31 13:25:00,NSE:LT,2688.15,2691.3,2688.1,2690.85,18658.0
2023-08-31 13:30:00,NSE:LT,2691.8,2692.8,2690.85,2691.5,11517.0
2023-08-31 13:35:00,NSE:LT,2691.5,2693.95,2691.3,2691.45,14796.0
2023-08-31 13:40:00,NSE:LT,2691.35,2694.5,2691.05,2693.95,17129.0
2023-08-31 13:45:00,NSE:LT,2693.8,2693.9,2691.0,2692.35,19864.0
2023-08-31 13:50:00,NSE:LT,2692.4,2692.4,2690.15,2692.05,14459.0
2023-08-31 13:55:00,NSE:LT,2692.3,2692.45,2690.0,2691.05,18489.0
2023-08-31 14:00:00,NSE:LT,2691.05,2693.4,2690.1,2693.0,16043.0
2023-08-31 14:05:00,NSE:LT,2692.95,2694.0,2691.6,2693.1,15458.0
2023-08-31 14:10:00,NSE:LT,2693.1,2693.45,2691.9,2693.2,13148.0
2023-08-31 14:15:00,NSE:LT,2693.2,2693.3,2692.9,2693.05,14551.0
2023-08-31 14:20:00,NSE:LT,2693.05,2696.5,2692.95,2696.25,15985.0
2023-08-31 14:25:00,NSE:LT,2696.25,2696.8,2694.15,2694.35,16180.0
2023-08-31 14:30:00,NSE:LT,2694.35,2695.05,2692.3,2693.8,24022.0
2023-08-31 14:35:00,NSE:LT,2693.7,2693.8,2690.0,2690.3,20907.0
2023-08-31 14:40:00,NSE:LT,2690.15,2691.5,2687.4,2688.8,40027.0
2023-08-31 14:45:00,NSE:LT,2688.95,2690.0,2686.15,2687.65,20292.0
2023-08-31 14:50:00,NSE:LT,2687.65,2690.65,2687.35,2687.6,15923.0
2023-08-31 14:55:00,NSE:LT,2687.95,2692.5,2687.95,2691.05,19809.0
2023-08-31 15:00:00,NSE:LT,2691.0,2703.0,2690.85,2698.85,258936.0
2023-08-31 15:05:00,NSE:LT,2699.2,2706.7,2696.6,2704.4,212539.0
2023-08-31 15:10:00,NSE:LT,2705.55,2711.6,2704.6,2711.0,207832.0
2023-08-31 15:15:00,NSE:LT,2711.0,2715.15,2697.4,2698.4,262693.0
2023-08-31 15:20:00,NSE:LT,2698.15,2700.1,2691.95,2693.7,296209.0
2023-08-31 15:25:00,NSE:LT,2694.25,2716.0,2694.25,2701.1,177392.0
2023-09-01 09:15:00,NSE:LT,2705.1,2714.05,2695.65,2709.0,50038.0
2023-09-01 09:20:00,NSE:LT,2709.25,2709.3,2694.15,2694.15,32728.0
2023-09-01 09:25:00,NSE:LT,2694.2,2694.95,2689.2,2690.0,18757.0
2023-09-01 09:30:00,NSE:LT,2689.75,2694.25,2688.3,2693.05,44326.0
2023-09-01 09:35:00,NSE:LT,2693.05,2696.0,2691.6,2695.95,22149.0
2023-09-01 09:40:00,NSE:LT,2695.85,2698.55,2695.0,2696.15,21784.0
2023-09-01 09:45:00,NSE:LT,2697.5,2701.0,2695.0,2701.0,13856.0
2023-09-01 09:50:00,NSE:LT,2701.0,2702.55,2698.9,2702.55,28842.0
2023-09-01 09:55:00,NSE:LT,2702.55,2703.5,2699.25,2701.95,25140.0
2023-09-01 10:00:00,NSE:LT,2701.95,2702.45,2696.35,2697.75,7884.0
2023-09-01 10:05:00,NSE:LT,2697.75,2699.7,2695.4,2696.45,5775.0
2023-09-01 10:10:00,NSE:LT,2696.4,2705.75,2696.1,2703.9,48328.0
2023-09-01 10:15:00,NSE:LT,2704.0,2706.25,2702.5,2703.35,12102.0
2023-09-01 10:20:00,NSE:LT,2703.35,2705.05,2701.9,2701.9,7166.0
2023-09-01 10:25:00,NSE:LT,2701.2,2705.4,2701.2,2703.2,13680.0
2023-09-01 10:30:00,NSE:LT,2703.3,2703.3,2698.0,2700.0,12252.0
2023-09-01 10:35:00,NSE:LT,2700.0,2700.9,2695.4,2699.55,31867.0
2023-09-01 10:40:00,NSE:LT,2699.0,2701.9,2698.2,2699.45,6709.0
2023-09-01 10:45:00,NSE:LT,2698.5,2699.35,2697.8,2698.4,4056.0
2023-09-01 10:50:00,NSE:LT,2697.85,2699.1,2696.45,2697.65,5126.0
2023-09-01 10:55:00,NSE:LT,2698.2,2701.25,2697.4,2700.75,44507.0
2023-09-01 11:00:00,NSE:LT,2700.35,2701.55,2696.55,2698.7,25137.0
2023-09-01 11:05:00,NSE:LT,2698.7,2702.25,2698.7,2700.95,11568.0
2023-09-01 11:10:00,NSE:LT,2701.15,2705.7,2701.0,2704.25,11466.0
2023-09-01 11:15:00,NSE:LT,2705.55,2710.0,2705.0,2707.25,19382.0
2023-09-01 11:20:00,NSE:LT,2707.5,2709.0,2704.2,2706.25,11723.0
2023-09-01 11:25:00,NSE:LT,2706.15,2708.2,2705.85,2706.15,9850.0
2023-09-01 11:30:00,NSE:LT,2707.4,2707.7,2705.1,2707.45,7131.0
2023-09-01 11:35:00,NSE:LT,2707.25,2708.0,2706.25,2706.5,4708.0
2023-09-01 11:40:00,NSE:LT,2707.25,2711.45,2707.0,2709.9,8270.0
2023-09-01 11:45:00,NSE:LT,2710.9,2712.05,2708.0,2708.0,13465.0
2023-09-01 11:50:00,NSE:LT,2708.75,2709.65,2707.0,2708.35,8042.0
2023-09-01 11:55:00,NSE:LT,2708.35,2709.0,2706.8,2707.75,8349.0
2023-09-01 12:00:00,NSE:LT,2707.75,2708.35,2701.2,2702.1,16374.0
2023-09-01 12:05:00,NSE:LT,2702.1,2703.55,2700.05,2702.6,8681.0
2023-09-01 12:10:00,NSE:LT,2703.45,2703.55,2700.5,2700.7,10440.0
2023-09-01 12:15:00,NSE:LT,2700.7,2702.7,2700.0,2701.05,17307.0
2023-09-01 12:20:00,NSE:LT,2700.9,2704.75,2700.45,2702.0,12853.0
2023-09-01 12:25:00,NSE:LT,2701.55,2704.05,2700.0,2700.05,19336.0
2023-09-01 12:30:00,NSE:LT,2700.05,2704.0,2700.0,2701.3,16069.0
2023-09-01 12:35:00,NSE:LT,2701.2,2705.6,2701.2,2704.6,7508.0
2023-09-01 12:40:00,NSE:LT,2704.05,2704.65,2701.1,2702.9,7170.0
2023-09-01 12:45:00,NSE:LT,2702.5,2705.9,2701.0,2704.55,17522.0
2023-09-01 12:50:00,NSE:LT,2704.55,2711.0,2704.3,2709.55,18238.0
2023-09-01 12:55:00,NSE:LT,2709.9,2713.65,2709.9,2712.9,11896.0
2023-09-01 13:00:00,NSE:LT,2713.0,2715.95,2711.55,2713.15,14794.0
2023-09-01 13:05:00,NSE:LT,2713.0,2713.25,2711.25,2711.95,8588.0
2023-09-01 13:10:00,NSE:LT,2712.75,2713.05,2707.75,2708.6,13467.0
2023-09-01 13:15:00,NSE:LT,2708.6,2710.7,2706.5,2707.2,10930.0
2023-09-01 13:20:00,NSE:LT,2707.2,2710.0,2706.7,2709.35,7707.0
