datetime,symbol,open,high,low,close,volume
2023-08-31 12:25:00,NSE:NESTLEIND,21786.95,21787.85,21753.0,21754.0,1859.0
2023-08-31 12:30:00,NSE:NESTLEIND,21753.0,21800.0,21750.0,21792.6,1766.0
2023-08-31 12:35:00,NSE:NESTLEIND,21785.0,21799.0,21774.1,21778.55,865.0
2023-08-31 12:40:00,NSE:NESTLEIND,21774.05,21785.75,21754.0,21780.0,1354.0
2023-08-31 12:45:00,NSE:NESTLEIND,21781.15,21806.6,21758.0,21761.3,941.0
2023-08-31 12:50:00,NSE:NESTLEIND,21770.1,21781.35,21760.0,21766.0,1094.0
2023-08-31 12:55:00,NSE:NESTLEIND,21766.0,21786.45,21761.4,21763.15,934.0
2023-08-31 13:00:00,NSE:NESTLEIND,21763.05,21770.25,21754.0,21759.1,1669.0
2023-08-31 13:05:00,NSE:NESTLEIND,21755.0,21762.35,21750.0,21750.0,2871.0
2023-08-31 13:10:00,NSE:NESTLEIND,21750.0,21769.3,21750.0,21761.3,1673.0
2023-08-31 13:15:00,NSE:NESTLEIND,21751.0,21758.9,21750.0,21750.1,916.0
2023-08-31 13:20:00,NSE:NESTLEIND,21751.35,21760.95,21680.0,21682.45,3589.0
2023-08-31 13:25:00,NSE:NESTLEIND,21696.45,21706.55,21670.05,21694.55,2321.0
2023-08-31 13:30:00,NSE:NESTLEIND,21693.95,21710.25,21671.95,21710.25,945.0
2023-08-31 13:35:00,NSE:NESTLEIND,21707.0,21773.95,21703.6,21760.0,2382.0
2023-08-31 13:40:00,NSE:NESTLEIND,21760.0,21805.0,21751.95,21802.4,1245.0
2023-08-31 13:45:00,NSE:NESTLEIND,21817.35,21821.9,21800.0,21808.25,2472.0
2023-08-31 13:50:00,NSE:NESTLEIND,21808.25,21812.65,21778.0,21782.55,3795.0
2023-08-31 13:55:00,NSE:NESTLEIND,21792.0,21814.95,21790.0,21814.85,2151.0
2023-08-31 14:00:00,NSE:NESTLEIND,21809.2,21810.0,21776.8,21800.45,3744.0
2023-08-31 14:05:00,NSE:NESTLEIND,21799.0,21809.9,21789.85,21789.9,2602.0
2023-08-31 14:10:00,NSE:NESTLEIND,21789.85,21817.55,21789.85,21801.4,2043.0
2023-08-31 14:15:00,NSE:NESTLEIND,21810.6,21814.75,21800.0,21803.75,2108.0
2023-08-31 14:20:00,NSE:NESTLEIND,21803.75,21816.1,21803.75,21804.9,2146.0
2023-08-31 14:25:00,NSE:NESTLEIND,21805.75,21824.35,21804.9,21804.9,1599.0
2023-08-31 14:30:00,NSE:NESTLEIND,21808.05,21815.0,21800.15,21808.1,1768.0
2023-08-31 14:35:00,NSE:NESTLEIND,21808.1,21849.0,21800.0,21845.6,2646.0
2023-08-31 14:40:00,NSE:NESTLEIND,21845.65,21860.05,21823.35,21849.7,3734.0
2023-08-31 14:45:00,NSE:NESTLEIND,21849.9,21879.95,21831.9,21877.95,2948.0
2023-08-31 14:50:00,NSE:NESTLEIND,21873.45,21896.0,21841.0,21891.5,3764.0
2023-08-31 14:55:00,NSE:NESTLEIND,21880.65,21925.0,21880.05,21915.05,1886.0
2023-08-31 15:00:00,NSE:NESTLEIND,21925.35,22095.65,21925.35,21980.1,31156.0
2023-08-31 15:05:00,NSE:NESTLEIND,21980.15,22025.0,21971.65,22023.4,21010.0
2023-08-31 15:10:00,NSE:NESTLEIND,22024.85,22025.0,22001.45,22002.2,18861.0
2023-08-31 15:15:00,NSE:NESTLEIND,22002.2,22002.2,21956.6,21957.8,26548.0
2023-08-31 15:20:00,NSE:NESTLEIND,21957.85,21957.85,21957.8,21957.85,18630.0
2023-08-31 15:25:00,NSE:NESTLEIND,21957.85,21994.85,21910.75,21985.0,18203.0
2023-09-01 09:15:00,NSE:NESTLEIND,22050.0,22050.9,21929.2,22010.0,890.0
2023-09-01 09:20:00,NSE:NESTLEIND,22004.0,22081.75,21992.25,22044.0,877.0
2023-09-01 09:25:00,NSE:NESTLEIND,22044.0,22050.25,22010.0,22025.9,310.0
2023-09-01 09:30:00,NSE:NESTLEIND,22007.6,22055.85,22007.6,22053.9,342.0
2023-09-01 09:35:00,NSE:NESTLEIND,22053.9,22078.5,22043.65,22074.95,340.0
2023-09-01 09:40:00,NSE:NESTLEIND,22068.0,22109.7,22068.0,22097.5,659.0
2023-09-01 09:45:00,NSE:NESTLEIND,22094.45,22098.7,22061.35,22070.0,316.0
2023-09-01 09:50:00,NSE:NESTLEIND,22071.05,22076.7,22050.0,22055.75,181.0
2023-09-01 09:55:00,NSE:NESTLEIND,22055.7,22074.2,22050.0,22050.0,914.0
2023-09-01 10:00:00,NSE:NESTLEIND,22046.7,22046.7,21951.0,21988.0,814.0
2023-09-01 10:05:00,NSE:NESTLEIND,21975.6,21975.6,21929.7,21940.0,401.0
2023-09-01 10:10:00,NSE:NESTLEIND,21935.0,21965.8,21930.35,21949.0,336.0
2023-09-01 10:15:00,NSE:NESTLEIND,21949.0,21949.0,21895.0,21908.65,654.0
2023-09-01 10:20:00,NSE:NESTLEIND,21899.0,21904.85,21871.0,21884.8,228.0
2023-09-01 10:25:00,NSE:NESTLEIND,21887.0,21959.05,21872.75,21959.05,506.0
2023-09-01 10:30:00,NSE:NESTLEIND,21959.05,21964.3,21910.0,21912.9,498.0
2023-09-01 10:35:00,NSE:NESTLEIND,21919.65,21923.65,21860.0,21869.0,335.0
2023-09-01 10:40:00,NSE:NESTLEIND,21879.9,21900.0,21862.55,21874.75,370.0
2023-09-01 10:45:00,NSE:NESTLEIND,21863.9,21925.25,21863.9,21910.4,473.0
2023-09-01 10:50:00,NSE:NESTLEIND,21910.0,21910.0,21890.0,21890.0,151.0
2023-09-01 10:55:00,NSE:NESTLEIND,21890.0,21909.4,21880.8,21881.65,295.0
2023-09-01 11:00:00,NSE:NESTLEIND,21898.35,21908.95,21862.55,21863.0,600.0
2023-09-01 11:05:00,NSE:NESTLEIND,21862.6,21898.3,21862.55,21898.3,403.0
2023-09-01 11:10:00,NSE:NESTLEIND,21900.0,21928.0,21888.1,21928.0,252.0
2023-09-01 11:15:00,NSE:NESTLEIND,21912.6,21963.9,21912.6,21950.85,504.0
2023-09-01 11:20:00,NSE:NESTLEIND,21934.1,21954.95,21934.1,21953.15,215.0
2023-09-01 11:25:00,NSE:NESTLEIND,21940.15,21956.95,21932.25,21956.9,217.0
2023-09-01 11:30:00,NSE:NESTLEIND,21943.95,21947.15,21899.3,21899.3,280.0
2023-09-01 11:35:00,NSE:NESTLEIND,21915.45,21915.45,21876.05,21878.0,301.0
2023-09-01 11:40:00,NSE:NESTLEIND,21886.95,21894.25,21875.0,21881.85,68.0
2023-09-01 11:45:00,NSE:NESTLEIND,21888.2,21891.95,21871.6,21878.0,319.0
2023-09-01 11:50:00,NSE:NESTLEIND,21878.0,21909.7,21865.05,21898.9,685.0
2023-09-01 11:55:00,NSE:NESTLEIND,21900.9,21913.15,21874.4,21874.4,720.0
2023-09-01 12:00:00,NSE:NESTLEIND,21889.5,21905.05,21871.4,21889.7,468.0
2023-09-01 12:05:00,NSE:NESTLEIND,21889.7,21913.05,21879.3,21902.15,403.0
2023-09-01 12:10:00,NSE:NESTLEIND,21904.7,21919.9,21887.95,21890.45,279.0
2023-09-01 12:15:00,NSE:NESTLEIND,21890.7,21918.6,21880.75,21904.05,266.0
2023-09-01 12:20:00,NSE:NESTLEIND,21920.7,21924.0,21896.45,21918.05,256.0
2023-09-01 12:25:00,NSE:NESTLEIND,21910.0,21921.05,21882.85,21884.05,451.0
2023-09-01 12:30:00,NSE:NESTLEIND,21895.45,21919.45,21888.0,21900.0,208.0
2023-09-01 12:35:00,NSE:NESTLEIND,21897.15,21910.1,21888.0,21894.0,392.0
2023-09-01 12:40:00,NSE:NESTLEIND,21903.9,21909.25,21887.2,21898.65,166.0
2023-09-01 12:45:00,NSE:NESTLEIND,21910.0,21931.4,21891.1,21906.05,415.0
2023-09-01 12:50:00,NSE:NESTLEIND,21906.05,21935.0,21905.65,21935.0,207.0
2023-09-01 12:55:00,NSE:NESTLEIND,21925.2,21940.0,21916.95,21940.0,300.0
2023-09-01 13:00:00,NSE:NESTLEIND,21940.0,21949.05,21910.0,21930.35,421.0
2023-09-01 13:05:00,NSE:NESTLEIND,21930.35,21947.4,21902.4,21923.3,409.0
2023-09-01 13:10:00,NSE:NESTLEIND,21923.3,21923.3,21894.7,21895.8,171.0
2023-09-01 13:15:00,NSE:NESTLEIND,21895.8,21916.6,21885.0,21906.25,312.0
2023-09-01 13:20:00,NSE:NESTLEIND,21912.7,21917.95,21898.4,21916.7,225.0
2023-09-01 13:25:00,NSE:NESTLEIND,21904.75,21929.95,21904.75,21915.15,351.0
2023-09-01 13:30:00,NSE:NESTLEIND,21923.6,21931.65,21912.3,21927.65,186.0
2023-09-01 13:35:00,NSE:NESTLEIND,21931.7,21944.8,21914.6,21943.9,228.0
2023-09-01 13:40:00,NSE:NESTLEIND,21929.85,21940.1,21890.25,21890.25,197.0
2023-09-01 13:45:00,NSE:NESTLEIND,21896.0,21919.95,21896.0,21902.0,315.0
2023-09-01 13:50:00,NSE:NESTLEIND,21911.8,21917.95,21900.0,21910.25,413.0
2023-09-01 13:55:00,NSE:NESTLEIND,21914.05,21917.95,21900.05,21915.0,222.0
